X,condHeLa_S140_DMSO_rep1_hl,condHeLa_S140_RMD_rep1_hl,condC81_S181_DMSO_rep1_hl,condC81_S181_RMD_rep1_hl,condHeLa_S181_DMSO_rep1_hl,condHeLa_S181_RMD_rep1_hl,condHeLa_DMSO_rep1_hl,condHeLa_RMD_rep1_hl,condHeLa_C2_DMSO_rep1_hl,condHeLa_C2_RMD_rep1_hl,condHeLa_S140_DMSO_rep1_R2,condHeLa_S140_RMD_rep1_R2,condC81_S181_DMSO_rep1_R2,condC81_S181_RMD_rep1_R2,condHeLa_S181_DMSO_rep1_R2,condHeLa_S181_RMD_rep1_R2,condHeLa_DMSO_rep1_R2,condHeLa_RMD_rep1_R2,condHeLa_C2_DMSO_rep1_R2,condHeLa_C2_RMD_rep1_R2,DEs,target_group,ARE,IEG,mean_siCPEB4_DMSO,mean_siCPEB4_RMD,mean_Ctrl_DMSO,mean_Ctrl_RMD,meanlogFC_DMSO,meanlogFC_RMD,mean_siCPEB4_DMSO_log2,mean_siCPEB4_RMD_log2,mean_Ctrl_DMSO_log2,mean_Ctrl_RMD_log2,stabilized_DMSO,stabilized_RMD
PTK2B,11.2043091505472,3.43756069430569,12.3910410508416,3.90550429416403,7.47049684002723,4.15435594175234,10.8897593261831,3.74564474285658,8.57824700385154,5.56173527201965,0.833914721505029,0.983489481032894,0.94445874327574,0.986302955784102,0.913956875018585,0.981589678746506,0.63926600589752,0.945617583987768,0.888915154640367,0.945687508737427,0,0,non-ARE,non-IEG,9.337402995287215,3.795958318029015,9.73400316501732,4.653690007438115,-0.06001189364665138,-0.2939109620814169,3.2230213500630502,1.9244641507618174,3.2830332437097014,2.2183751128432343,non-IEG,non-IEG
CLU,29.0923561433614,3.76709975657698,19.3635623499296,5.53849456455932,18.2320139029478,5.05991283375861,18.7213466466759,3.42971246321899,22.2791364431311,6.60183260398502,0.758417576099378,0.962958806986893,0.971802998054666,0.946868799395805,0.642167623185744,0.95479716464505,0.569581107782313,0.89258723444893,0.62810537158104,0.876113320286606,NA,nontarget,non-ARE,non-IEG,23.6621850231546,4.413506295167795,20.500241544903503,5.015772533602005,0.20694239332184225,-0.18454666758184024,4.564511396651217,2.141925255501211,4.357569003329375,2.3264719230830515,non-IEG,non-IEG
ZNF395,7.02592367306818,2.92596320896951,7.30268866276804,2.88959104098347,9.62154816569269,3.202296229622,7.64164809793296,2.0951819072582,6.81573982773018,4.05944845540978,0.895484740456894,0.993211482393742,0.948020792209892,0.986561011291867,0.96610388235023,0.964673087551768,0.974636958938586,0.992953266702387,0.92376015217344,0.96260210599478,6,1-9,non-ARE,non-IEG,8.323735919380436,3.064129719295755,7.228693962831571,3.07731518133399,0.20349618133527148,-0.006194838586099815,3.057231194549001,1.6154773747508782,2.85373501321373,1.6216722133369779,non-IEG,non-IEG
EXTL3,7.13702188509446,2.81497348733145,7.29585352539511,2.89991100133931,8.8650983246128,3.40090349330828,7.64602770279779,2.33920594678816,5.81359267445346,3.62419007789353,0.927494385375403,0.986525917925382,0.971178341126164,0.988634021651906,0.957284723684486,0.991914779588813,0.95923255457726,0.985207616194358,0.969124629974122,0.986668497659299,433,100-999,non-ARE,non-IEG,8.00106010485363,3.107938490319865,6.729810188625625,2.981698012340845,0.24962534851416746,0.05982380318767079,3.0001911633363503,1.6359579514326816,2.7505658148221825,1.5761341482450106,non-IEG,non-IEG
INTS9,7.14887735353944,3.03780401715364,12.7649050140995,3.81123184780464,11.3794825999044,3.87005344165946,10.8595881505974,2.83643835645233,8.67809668402661,3.92927475073914,0.918255135161561,0.957501054860037,0.832715227382779,0.98868418260423,0.975897683300358,0.989394029199534,0.945998354426817,0.910791402695383,0.829164760305788,0.977274992045597,13,10-99,non-ARE,non-IEG,9.26417997672192,3.4539287294065497,9.768842417312005,3.382856553595735,-0.07652433560278339,0.02999631118095174,3.2116632810691645,1.7882383136738524,3.288187616671948,1.7582420024929006,non-IEG,non-IEG
DUSP4,4.50496102730089,3.15499392535274,3.87162524506857,3.99485070654699,4.22826552565425,3.55117055315134,3.75679508161758,2.11775357903298,4.74691317994495,3.67819546605757,0.976830179101612,0.97829250105137,0.988458824958308,0.964840308504487,0.988661246438396,0.962338744497109,0.989188333035336,0.970785109887688,0.959861612115828,0.999702712030668,455,100-999,ARE,IEG,4.366613276477571,3.35308223925204,4.251854130781265,2.897974522545275,0.03842266344607854,0.21044295623303694,2.1265147663338326,1.7454878677741332,2.088092102887754,1.5350449115410962,other IEG,other IEG
FUT10,4.9250151292667,3.0605794825094,8.67512905118006,2.94151860175922,7.9064572198978,3.30950137529636,7.16833206904787,2.35979731969062,10.7510990587703,5.49655171794336,0.945918098729976,0.842183213997585,0.767049355203816,0.959839554660588,0.987952913599821,0.996318077800758,0.97052109018186,0.984931327396422,0.780689719919889,0.749278674376275,46,10-99,non-ARE,non-IEG,6.41573617458225,3.18504042890288,8.959715563909086,3.92817451881699,-0.48183811599243664,-0.30254734109033116,2.681614817065965,1.671311685262584,3.1634529330584016,1.9738590263529152,non-IEG,non-IEG
TTI2,8.34977522089212,3.09826976289039,8.63157431990906,3.60657601281431,8.37485661015918,3.63242428930509,10.3688458626161,2.2956830471861,8.11478037601083,4.66185986525662,0.887046177952787,0.983251474584865,0.942352670349629,0.988213082297116,0.910068989208965,0.990256585784304,0.893874628417432,0.934402550698538,0.896568368363411,0.855070791903984,16,10-99,non-ARE,non-IEG,8.362315915525649,3.36534702609774,9.241813119313464,3.47877145622136,-0.14427336952617567,-0.04782262219814665,3.063902547227176,1.7507552795804222,3.208175916753352,1.798577901778569,non-IEG,non-IEG
RNF122,4.88458358113789,4.20235958878702,6.00412433994485,4.97528325135868,4.24456842426008,3.71648875842154,2.0934215698594,2.30304886664813,4.07387240937882,3.83066892182953,0.939871517962509,0.740518708300737,0.685654235420635,0.869344756742931,0.975570868155671,0.901105505125093,0.988519720116667,0.877772024674869,0.851163386328419,0.892595527125119,89,10-99,non-ARE,non-IEG,4.564576002698985,3.95942417360428,3.08364698961911,3.06685889423883,0.5658432388759667,0.36852884181757994,2.1904808564389424,1.9852906317466132,1.6246376175629755,1.6167617899290334,non-IEG,non-IEG
ZNF703,3.83152182154184,2.72760485384925,2.55801067013949,2.97205323061532,3.20616541392671,2.89066704214536,2.2701334688065,1.67046457201159,1.82263798490905,2.67660642409831,0.897844484138996,0.898505234868415,0.881623896517147,0.909925076719211,0.97975375294771,0.863910866172754,0.999865595247507,0.99775422311081,0.95807955925046,0.838886555281253,343,100-999,ARE,non-IEG,3.518843617734275,2.809135947997305,2.0463857268577748,2.17353549805495,0.7820232933038408,0.37008278749036166,1.8151014001539536,1.4901264453100098,1.0330781068501127,1.120043657819648,non-IEG,non-IEG
BRF2,3.66831386851925,3.29173764795418,3.07052098224674,3.96064448109309,2.92649782437999,3.67472431100962,2.28968156464767,2.1990319494957,2.60320896194985,4.11201078511366,0.856815433071358,0.958892110768236,0.84819233123981,0.869472989210231,0.961872252398709,0.825887543179646,0.956817487043921,0.965166911475869,0.993398444318486,0.92687953003658,30,10-99,non-ARE,non-IEG,3.29740584644962,3.4832309794819,2.44644526329876,3.1555213673046802,0.43064446129123984,0.14254775137797984,1.721331465602825,1.8004261438704277,1.290687004311585,1.6578783924924478,non-IEG,non-IEG
RAB11FIP1,13.2606935323025,3.02502859873166,11.7170966791534,3.08725900477221,13.2185928093302,4.04073412129617,13.274719881691,2.7528079760905,15.9824080352023,5.10080125578047,0.763893938029391,0.98622906323638,0.986070993570478,0.988739929282318,0.92742953588338,0.984910871550027,0.785501598213043,0.937061914538027,0.703872093603256,0.828201629532061,75,10-99,non-ARE,non-IEG,13.23964317081635,3.5328813600139153,14.62856395844665,3.9268046159354855,-0.1439239116796494,-0.15251051436858626,3.7267923346585574,1.8208453019617996,3.8707162463382065,1.973355816330386,non-IEG,non-IEG
ASH2L,10.3720644426706,3.20856899626368,18.559837629332,4.1234679280055,20.7852351178658,4.15329852814843,17.439171666769,2.93289913607337,4.1379807913263,3.71460583631009,0.785728007005988,0.989403462951562,0.934278209931245,0.946324723920989,0.734255287848115,0.994468474756605,0.690254494279561,0.890320373466411,0.806897800267751,0.857999660899978,NA,nontarget,ARE,non-IEG,15.5786497802682,3.680933762206055,10.78857622904765,3.32375248619173,0.5300657141747231,0.14725883766699233,3.961498293644806,1.8800717888970244,3.431432579470083,1.732812951230032,non-IEG,non-IEG
LSM1,9.70219005999264,3.35165340856691,13.7528494242676,3.37356446198324,17.263623091011,4.25975584412176,14.1260545898405,2.77725695186114,11.3151329157797,4.41578637529886,0.95376707136297,0.976118097651128,0.881765586655477,0.989193916133116,0.658644145706016,0.983291395037556,0.968888703328199,0.902235644878938,0.912222220581723,0.932376037069835,NA,nontarget,non-ARE,non-IEG,13.482906575501818,3.805704626344335,12.7205937528101,3.59652166358,0.08396552665717515,0.08156129932002085,3.7530596336953193,1.9281635934972037,3.669094107038144,1.846602294177183,non-IEG,non-IEG
BAG4,7.70255830819472,3.29910313325252,9.1509901343046,3.44200033571489,13.5206666868626,4.39946303877461,10.9746052102358,2.56591413131629,22.2228909361277,4.87302446788584,0.821695772861809,0.958972495545916,0.890877780528097,0.969517581930049,0.959765960596551,0.975947030916159,0.964524957315649,0.899478556182549,0.59726759942316,0.607749120954713,56,10-99,non-ARE,non-IEG,10.611612497528661,3.849283086013565,16.598748073181753,3.719469299601065,-0.6454305343472514,0.04949298473239785,3.4075719938759814,1.9445897744924547,4.0530025282232325,1.895096789760057,non-IEG,non-IEG
TACC1,8.85701606971368,3.28690984401825,14.4093844307902,3.46817483218339,14.8634810777112,4.24448493900664,17.7843527149807,3.33457795850978,18.1268382089509,4.18943607318807,0.756419602098698,0.981769167742022,0.992779174207817,0.959457697209517,0.837805119250809,0.990209490025835,0.71275431393233,0.875061710602564,0.625479148982878,0.904761974805595,3,1-9,non-ARE,non-IEG,11.86024857371244,3.765697391512445,17.9555954619658,3.7620070158489254,-0.5982992509269729,0.001414531391559697,3.5680623418964195,1.9129170707686205,4.166361592823392,1.9115025393770608,non-IEG,non-IEG
PLEKHA2,7.71298992105449,3.23092856417406,9.80893679899095,3.51820058056226,12.7869828129794,4.28316838373017,13.0503499832965,2.3329121218894,18.3128262534177,5.67102409553041,0.884795868418768,0.994581196638752,0.949335860877742,0.997354295444796,0.993379573309195,0.98845770181198,0.893830159182387,0.93912015570886,0.673990426583485,0.645933773154194,376,100-999,non-ARE,non-IEG,10.249986367016945,3.757048473952115,15.681588118357102,4.001968108709905,-0.6134496817430091,-0.09110994064657271,3.3575500857644127,1.9095997299480585,3.970999767507422,2.0007096705946315,non-IEG,non-IEG
GINS4,15.3430677392394,4.02505244258824,19.2119197600617,4.51692826284843,16.7867586456868,5.32243375374165,19.2397657664665,3.36343431381688,16.5392510050288,7.21480869571392,0.831506443172658,0.958111421204676,0.892779061336061,0.954393431276623,0.93236593235201,0.963795048680634,0.783808699357474,0.896970107630327,0.696251504890256,0.804902499291028,NA,nontarget,non-ARE,non-IEG,16.0649131924631,4.673743098164945,17.88950838574765,5.2891215047654,-0.15520055666524993,-0.17844968256614005,4.005841280045186,2.224578435620634,4.161041836710437,2.403028118186774,non-IEG,non-IEG
GPAT4,4.08330106512835,2.67083324137081,8.09880088123974,3.50221928131454,9.59233875370497,3.93748720531834,5.68046134963544,2.7627105550885,13.9483755498322,6.0102010218777,0.995108860141766,0.962663845424347,0.947177112133981,0.981511771165144,0.968482165395042,0.978572880809188,0.934416375563534,0.954869409885674,0.694416403393115,0.896733984805044,NA,nontarget,non-ARE,non-IEG,6.837819909416661,3.3041602233445753,9.81441844973382,4.3864557884831,-0.5213663573887765,-0.40877208081420235,2.7735364263962117,1.7242836467513314,3.2949027837849885,2.1330557275655337,non-IEG,non-IEG
KAT6A,4.12673784527179,2.60966497435806,5.05491132789279,2.66505606925723,6.04620894190028,2.87296553607069,4.28673881092031,1.90995395735427,4.61054320080506,3.03296670869156,0.976561964608319,0.991488233320102,0.994558325928271,0.987274651638793,0.988233452996128,0.999586656181583,0.960824667470867,0.967043502309501,0.977323673636198,0.92096213987852,148,100-999,non-ARE,non-IEG,5.086473393586035,2.741315255214375,4.448641005862685,2.471460333022915,0.193301057279147,0.14950449833277357,2.3466657386297913,1.4548682497182583,2.153364681350644,1.3053637513854848,non-IEG,non-IEG
AP3M2,8.20275876951266,3.88039579931479,10.0389511816059,3.80402900761503,7.35735457495865,5.16686851396142,16.2812668739576,4.05432910473424,11.1896589098315,8.69817170562886,0.766236105727967,0.972307280348863,0.924988718886458,0.983125178613032,0.997937763828938,0.936643787519459,0.676207162958409,0.899091351906902,0.919473684821091,0.784549700601842,23,10-99,ARE,non-IEG,7.780056672235655,4.523632156638105,13.73546289189455,6.37625040518155,-0.8200529613895465,-0.49522666729256704,2.9597806642674507,2.1774816200063256,3.779833625656997,2.6727082872988923,non-IEG,non-IEG
IKBKB,6.53320780212574,3.39501730765797,8.54799671419108,3.33147870371658,8.20008638061891,3.75231303829763,5.96656826785431,3.36239500217421,10.6420171413957,5.8828557394079,0.941252947983226,0.978989763720998,0.86000792630871,0.985721096297599,0.944968130203612,0.999527416505923,0.943270987976304,0.999847530426378,0.863965432436406,0.907381671132857,NA,nontarget,non-ARE,non-IEG,7.366647091372325,3.5736651729778,8.304292704625006,4.622625370791055,-0.1728491656900563,-0.371307977227893,2.8810081301334662,1.837404470441769,3.0538572958235224,2.208712447669662,non-IEG,non-IEG
SLC20A2,7.81718020539751,3.3274558028781,8.83224636365659,3.40555248455332,11.0408354951115,3.95304341054654,9.34703102124778,2.61890958848905,13.9276202131224,4.87668242962855,0.872674378036237,0.9469404905539,0.967547410744064,0.938744365824921,0.920645609576414,0.999286422922072,0.906518117268512,0.966811721700906,0.733034924069281,0.90435674979195,44,10-99,non-ARE,non-IEG,9.429007850254505,3.6402496067123202,11.637325617185091,3.7477960090588,-0.30358167036473555,-0.04200505250472451,3.2371059739945824,1.8640373773524785,3.540687644359318,1.9060424298572032,non-IEG,non-IEG
THAP1,9.75847907357393,3.70820241215529,12.1389844471261,4.62421552874457,13.4761871803688,5.45893902172373,10.5629192812993,2.62031331371767,14.3562608076897,6.15524193548552,0.787173430262442,0.993377760834196,0.633177276575539,0.975509577814982,0.941670150811917,0.931239926737433,0.833101444627756,0.920140150428802,0.677036977972661,0.782159488591718,676,100-999,non-ARE,non-IEG,11.617333126971365,4.58357071693951,12.459590044494501,4.387777624601595,-0.10097767850383511,0.06298152118603256,3.538207016807666,2.196471932065234,3.639184695311501,2.1334904108792014,non-IEG,non-IEG
AC024451.4,2.79496609206433,3.78873342948077,1.89535201485533,2.4682797829361798,5.08500754654509,5.13419043169838,1.96073909153277,2.30959297094567,4.62279221294203,3.7347083304062,0.768570378362556,0.963136740591227,0.812334761688801,0.993091297544336,0.984965744112248,0.78646719933628,0.944184086628079,0.728065147622889,0.611178733000943,0.539203968832711,NA,nontarget,non-ARE,non-IEG,3.93998681930471,4.461461930589575,3.2917656522374,3.0221506506759352,0.25932917244527237,0.5619409505653392,1.9781908033477589,2.157516529521371,1.7188616309024862,1.5955755789560317,non-IEG,non-IEG
AC064807.1,14.6510233436516,4.02320086961116,9.51806684859091,6.67313056327411,8.08331892798623,5.02070970603702,6.01571430890915,3.73057555691361,7.53309737934574,6.69480694378843,0.540245724154106,0.996621436867932,0.645263980713426,0.928291699519379,0.754157577074021,0.944090159443593,0.92610748588597,0.976037773366705,0.955210064573594,0.723490611667343,NA,nontarget,non-ARE,non-IEG,11.367171135818914,4.52195528782409,6.774405844127445,5.21269125035102,0.7467069418539509,-0.20508168401428867,3.5068013608931676,2.1769467270842755,2.7600944190392167,2.382028411098564,non-IEG,non-IEG
RGS20,12.6750974373635,3.93856827043129,19.6837487181901,4.44941043503339,10.8174216607337,4.10356319650483,15.2693583130527,2.42783737729831,10.9141263504412,4.3658533914377,0.618428944066139,0.965823100149881,0.851341051663077,0.996999111335964,0.763295594108902,0.906209568120945,0.629403942960176,0.909613214926189,0.581149165812978,0.958362919920328,16,10-99,ARE,non-IEG,11.746259549048599,4.02106573346806,13.09174233174695,3.396845384368005,-0.15645569148382385,0.24338236850583797,3.5541295164313107,2.007577920463877,3.7105852079151345,1.764195551958039,non-IEG,non-IEG
MRPL15,8.42685054907404,3.61084940631352,9.43814623362981,3.9671799873807,15.5743798760425,4.42555606217338,16.6298187713142,2.80182473001215,15.6185835752072,6.65604379888023,0.859060390026291,0.951940069258397,0.964734023832606,0.948444611436991,0.860348344458978,0.971526360851319,0.747117258335536,0.871797534851541,0.627842072832722,0.654034953928191,7,1-9,non-ARE,non-IEG,12.00061521255827,4.01820273424345,16.1242011732607,4.72893426444619,-0.4261193205551406,-0.23496473186002706,3.585036462500822,2.0065503555866453,4.011155783055963,2.2415150874466723,non-IEG,non-IEG
TGS1,4.00670360604286,2.81843997947255,5.15109710091297,2.84743595772824,5.67734096200021,3.23693264773347,4.90835770880974,2.17825171212721,5.083712811695,3.28416871067634,0.984732545799591,0.985338959245916,0.94313543090917,0.998875326471826,0.998195038578721,0.966762977715394,0.984344129429278,0.961076228712362,0.9617298898854,0.935770326967112,662,100-999,non-ARE,non-IEG,4.842022284021535,3.02768631360301,4.99603526025237,2.731210211401775,-0.04517394007078667,0.14867538382594198,2.2756097189430826,1.5982157412377258,2.3207836590138693,1.4495403574117838,non-IEG,non-IEG
PLAG1,4.07657860158047,3.4142369038672,3.41484000818101,3.38777006337337,8.05132179904583,3.66772233661572,3.1740915619852,2.74795789877952,9.41696440325362,4.10142189573136,0.912730247978819,0.993970955872153,0.996997640123838,0.962611182529326,0.562534733199222,0.915953058218375,0.989025666049946,0.995922898566873,0.805922986214717,0.812141160828461,121,100-999,ARE,non-IEG,6.06395020031315,3.54097962024146,6.295527982619411,3.4246898972554405,-0.05406947096437809,0.04817518128012635,2.6002579055445803,1.8241485404638786,2.6543273765089586,1.7759733591837523,non-IEG,non-IEG
SDR16C5,6.55182454758225,3.1165219124263,11.4514623705207,4.53592266663156,10.780973729904,4.9269175839932,14.2046741160645,3.43204734967264,12.1718289180636,7.13345029224679,0.76069260756075,0.943324700695262,0.815338941816612,0.930193670834734,0.999668115188459,0.984218860749328,0.727499012360291,0.772860885156546,0.69679770351269,0.698900827285212,NA,nontarget,non-ARE,non-IEG,8.666399138743124,4.02171974820975,13.18825151706405,5.282748820959715,-0.6057487185895782,-0.3934762640802403,3.1154326827469636,2.0078125515699123,3.721181401336542,2.4012888156501524,non-IEG,non-IEG
FAM110B,2.31076417287702,2.16567792263861,2.46164272793775,2.3099211541614,2.48467777185281,2.75105624904449,2.42853848708345,1.39239911649158,2.6585976197126,2.18986321014471,0.974526750419703,0.973457707139511,0.914538313622228,0.971579381184847,0.989113810258874,0.793807776956782,0.983667063844635,0.996134438771404,0.935109044234805,0.975303704671061,42,10-99,non-ARE,non-IEG,2.3977209723649153,2.45836708584155,2.543568053398025,1.791131163318145,-0.08518991497313501,0.456829367697965,1.2616637791827532,1.297700356467915,1.3468536941558882,0.8408709887699499,non-IEG,non-IEG
CHD7,3.52196162716131,2.67908991991495,4.64163966721342,2.90823342276529,5.42190757844777,3.15009967381058,3.4819570009036,2.26221998712601,5.71224527956821,3.34298019023398,0.990134109230829,0.994652141131819,0.988260878814825,0.99829620246602,0.981110424201483,0.991958729363055,0.988244285165128,0.993517621474471,0.974644890276739,0.962489521404344,79,10-99,ARE,non-IEG,4.47193460280454,2.9145947968627652,4.597101140235905,2.802600088679995,-0.03982531656903839,0.056529429277172326,2.160899090484447,1.5432953258988928,2.2007244070534853,1.4867658966217205,non-IEG,non-IEG
YTHDF3,5.68976975034966,3.18175453217703,6.82907310640059,2.95258728681376,9.27553862727159,3.79723546746754,7.68660817396294,2.72827328284882,10.5073608328555,4.7919028583286,0.901760525861116,0.972469775422656,0.985217373678351,0.96927302177322,0.970750539240185,0.986217934271914,0.974223833553729,0.895310432337763,0.856445806333764,0.727716801353642,58,10-99,ARE,non-IEG,7.482654188810625,3.489494999822285,9.096984503409221,3.7600880705887096,-0.2818382930945158,-0.10774818927055563,2.9035501024424595,1.8030182645242585,3.1853883955369753,1.9107664537948141,non-IEG,non-IEG
PDE7A,5.11466651720996,3.09852291009573,5.7425715819586,3.23169651601316,6.61903272834844,3.62662390110167,4.9641382719227,2.67255199738186,7.85877755065026,4.51876654600621,0.92394882940443,0.987913316041089,0.931277304336692,0.986567473305209,0.970906632477533,0.971784342385968,0.988468922494515,0.993811311666551,0.889096795272316,0.805288980362675,191,100-999,ARE,non-IEG,5.8668496227792,3.3625734055986998,6.41145791128648,3.595659271694035,-0.1280664370116321,-0.09669055377717543,2.5525860137834275,1.749565762312319,2.6806524507950598,1.8462563160894947,non-IEG,non-IEG
RRS1,3.373944110066,3.63913140782615,3.01547191030119,3.56667711014555,3.36842912535383,3.51631895619264,2.87546110895982,2.22262800829819,3.62004374445792,3.44598213741558,0.995279355926413,0.92935017747956306,0.968218964670478,0.970440534480351,0.992180320710755,0.977646173420401,0.971385940094419,0.938566273405365,0.970922757736133,0.977794483177049,NA,nontarget,non-ARE,non-IEG,3.371186617709915,3.577725182009395,3.24775242670887,2.834305072856885,0.05381483099585216,0.3360475206985461,1.7532564923451406,1.8390425730300455,1.6994416613492884,1.5029950523314992,non-IEG,non-IEG
VCPIP1,4.53435168188526,2.82450244322934,5.02976735861071,2.87991800888432,5.58331945619824,3.25435315016995,3.91391500939662,2.12489745218666,6.66911249316216,3.99400434193632,0.951604641863184,0.990465560818993,0.955358556796423,0.992660779451638,0.981604048691319,0.950698491538232,0.99591946534143,0.944257387075516,0.923148476005039,0.823208960375999,187,100-999,ARE,non-IEG,5.058835569041751,3.039427796699645,5.29151375127939,3.05945089706149,-0.06487514836234815,-0.00947299752444891,2.338805346956348,1.6037997471673062,2.4036804953186963,1.6132727446917552,non-IEG,non-IEG
CSPP1,6.32600539355366,3.56618435262387,9.27551697318479,3.91011854741418,9.73162537519637,4.60903867138829,7.70423695969911,3.27245907560515,10.6644600385651,5.49264482028165,0.890806700818742,0.971284088574152,0.875619966566045,0.985054786825007,0.976665855859659,0.967642684776201,0.986773342853522,0.922315030412398,0.815225238620471,0.719410093144032,97,10-99,non-ARE,non-IEG,8.028815384375015,4.08761151200608,9.184348499132104,4.3825519479434,-0.19399024568756326,-0.10051310330094687,3.0051871402753614,2.031258088561482,3.199177385962925,2.1317711918624287,non-IEG,non-IEG
NCOA2,9.24488037210872,3.4230043335649,11.8170726892308,3.87260605192292,15.7899840742498,4.08747764691617,12.1379089066355,3.02391807606972,15.9230010149568,4.15318630167397,0.811352451998831,0.971563025025341,0.948348905178375,0.934206423340074,0.928227316095334,0.980258203615146,0.910234369389436,0.960523449814841,0.819736601543235,0.85010683501035,65,10-99,non-ARE,non-IEG,12.51743222317926,3.755240990240535,14.030454960796149,3.5885521888718452,-0.16462314766419137,0.0655035925614356,3.6458667387214216,1.9089054947618527,3.810489886385613,1.8434019022004169,non-IEG,non-IEG
RDH10,9.5141473830477,3.09301129342825,8.70003361861725,3.31555052449932,10.5338093356263,3.96113968539427,8.96280556716813,2.84694862884531,17.9978600486342,5.00845586040007,0.853236984500247,0.985487301824175,0.935210690333815,0.997322859596689,0.968067179066646,0.976029707975606,0.994456498378227,0.971453505857911,0.587454400070589,0.917271230831575,23,10-99,non-ARE,non-IEG,10.023978359337,3.52707548941126,13.480332807901167,3.92770224462269,-0.42740090964093674,-0.15521311059986262,3.3253833000437627,1.8184724538571002,3.7527842096846995,1.9736855644569629,non-IEG,non-IEG
TMEM70,6.19630098467725,3.16728902030677,8.4340240161502,3.75903790280122,8.91680561341365,4.30277521723546,8.60968458849175,2.68330215990305,9.34718640458237,4.61536205513153,0.962826332388732,0.95721457841005,0.992999328009973,0.993244656809284,0.999919899687536,0.975786872016846,0.835097601284133,0.859047829300488,0.798921207477102,0.826986713560167,NA,nontarget,non-ARE,non-IEG,7.556553299045451,3.735032118771115,8.97843549653706,3.64933210751729,-0.2487357341828749,0.033488199899183356,2.917728341292749,1.9011206492775834,3.166464075475624,1.8676324493784002,non-IEG,non-IEG
JPH1,7.83249219790969,3.22954521992141,8.05678197193378,3.09222897721748,10.3015675480629,4.05646273472658,10.8472526136781,2.72307181253205,4.62241964487564,2.79349456376388,0.917315736845395,0.972959053147039,0.973778495597511,0.989092437821838,0.959451884232366,0.990400945986352,0.876111681020717,0.94356804459191,0.984313009537142,0.983180112087289,133,100-999,ARE,non-IEG,9.067029872986295,3.643003977323995,7.73483612927687,2.7582831881479652,0.22925931118538814,0.4013579867212857,3.180630038155892,1.8651285701733304,2.951370726970504,1.463770583452045,non-IEG,non-IEG
ZC2HC1A,7.9243214887817,3.94625040203239,10.7378967263206,3.66177389440202,12.7919427283765,5.04153171806689,7.50976442343256,3.32054135174027,14.8401696839357,5.69217783987954,0.750498672209072,0.961705167445281,0.877450626290542,0.974417955136188,0.945169006525376,0.989295077993658,0.992998293335717,0.863762639325496,0.520762115910856,0.52680962200209,17,10-99,ARE,non-IEG,10.358132108579099,4.4938910600496405,11.17496705368413,4.506359595809905,-0.10950671406014774,-0.00399729005425711,3.3726919588526676,2.167965151435682,3.4821986729128156,2.171962441489939,non-IEG,non-IEG
ZBTB10,7.86506662602126,3.43542043330986,6.06290982808499,3.0842999655334302,9.30999000786785,4.6611758719276,7.17624268119986,2.48797227708132,5.48441102683123,4.37926562082605,0.914791563778092,0.979970900674264,0.941293847746054,0.998866720981421,0.950745956150561,0.855104093938351,0.968262635346204,0.953728882842307,0.976170721966455,0.902291541543365,269,100-999,ARE,IEG,8.587528316944555,4.04829815261873,6.330326854015546,3.4336189489536855,0.43996295884663816,0.23758560385361122,3.1022429511532272,2.017315546816881,2.662279992306589,1.7797299429632698,other IEG,other IEG
PAG1,6.89605560872707,3.08127731779479,6.40811903528038,2.85619814215392,8.87558737673072,3.72369893699842,5.11126249359557,2.61632973813389,10.6760563769956,4.04569389019699,0.907251522056846,0.97658355293143,0.999489494084635,0.995415763934068,0.838896466857106,0.979173528133126,0.872151454566121,0.950432073051233,0.895067927271693,0.803705777255402,19,10-99,ARE,non-IEG,7.885821492728896,3.4024881273966052,7.893659435295585,3.33101181416544,-0.0014332235456025295,0.03062965675802175,2.9792610532723125,1.7665901276143767,2.980694276817915,1.7359604708563552,non-IEG,non-IEG
CHMP4C,8.21937709167651,3.66612098798378,12.4681503132812,4.52033444776568,24.2342208378271,5.29781982202855,28.1221232735545,3.22583635895712,13.1760596861752,5.02858651206889,0.800620380978722,0.984839971870657,0.937562240418626,0.913347752835897,0.994403663665553,0.996267893880531,0.7132031990272,0.873879074429852,0.689000269550582,0.778371232433674,4,1-9,non-ARE,non-IEG,16.226798964751804,4.481970405006165,20.64909147986485,4.127211435513005,-0.34769987748688347,0.11896577361883616,4.0203065246467675,2.1641331225895364,4.368006402133651,2.0451673489707005,non-IEG,non-IEG
AF117829.1,5.08439872401489,5.14828640424784,9.28799599093065,5.84684669934366,8.03198208080567,7.07581130046773,5.99481773106644,6.46441957192407,7.86489985921329,9.05620160087128,0.742567699658151,0.948680897423687,0.646020547060598,0.945215721368894,0.858350369012592,0.796426461728398,0.922449788714542,0.996734570415084,0.960225296094142,0.790499228591961,NA,nontarget,non-ARE,non-IEG,6.558190402410281,6.112048852357785,6.9298587951398645,7.760310586397675,-0.07952816811233594,-0.34445831912605773,2.7132977877671896,2.611656074586464,2.7928259558795254,2.9561143937125216,non-IEG,non-IEG
