X,target_group,ARE,IEG,variable,value
SLC25A35,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.13822409296189
RANGRF,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.40907146903345
RPL26,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.40806820121523
NDEL1,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.8619067926842
STX8,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.63747307342281
AC087501.5,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.35140848182555
USP43,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.92262544955784
AC027045.3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.17208227282061
GLP2R,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.96729179989638
GAS7,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.92942646657581
SCO1,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.9854350338259
ADPRM,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.75631026855566
ZNF18,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.40454780298723
MAP2K4,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.49641196512808
COX10-AS1,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.74774350198491
AC005304.3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.08305001512241
COX10,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.62617711966307
AC005224.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,6.05022547849852
PMP22,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.73116237077954
TVP23C,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,5.84136876777163
TRIM16,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.80375130889225
ZNF286A,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,1.82885789174728
TTC19,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.55346543873073
NCOR1,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.18260362824391
UBB,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.96377264457902
LRRC75A,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.59589932988931
ZNF624,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.7427430982683
MPRIP,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.53997821541642
AC055811.4,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.86535861342378
PLD6,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,5.39207795244488
FLCN,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.07346164333862
MED9,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.04185297638844
PEMT,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.19575611822337
RAI1,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.4062517450209
SREBF1,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.53496282092287
TOM1L2,0,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.10367665709668
GID4,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.00289695823187
ALKBH5,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.94879789075064
MIEF2,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.03031267027638
TOP3A,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.81579064533957
SMCR8,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.23588528412198
AC107983.2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,6.92458888974489
FAM106A,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.61815473229353
ZNF286B,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,1.70392507481868
AC026271.4,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.93185755404412
TRIM16L,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.85119137405481
FAM83G,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.01400068500741
SNORD3B-1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.74428427585556
SNORD3B-2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.38350685633716
EPN2,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.28611494727394
AC124066.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.11844474585697
B9D1,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.77890471887853
MAPK7,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.55449167641251
AC015726.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.63924656791697
AKAP10,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.56823015120276
AC005730.3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.65421911306876
USP22,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.76274104150532
DHRS7B,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.09550002858548
TMEM11,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.8388133019803
AC087294.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.9419732431755
NATD1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.35594775766693
MAP2K3,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.21813355006648
KCNJ12,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.74695771395692
C17orf51,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.79499389079489
WSB1,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.88845735824078
KSR1,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.44989459135916
LGALS9,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.5742590743226
LYRM9,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.71972538194527
NLK,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.55654414688653
AC061975.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.53872738888497
TMEM97,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.75916515155493
TNFAIP1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.7156811815409
TMEM199,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.72327221950522
SARM1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.16704662040879
SLC46A1,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.59860342507273
UNC119,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.33753177922452
PIGS,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.77633804022157
AC005726.4,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.23477764991561
SGK494,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.47713400740716
SDF2,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.89526534974032
SUPT6H,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.95219155018358
RAB34,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.79334525532932
TLCD1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.83520214559939
NEK8,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.69691645996652
TRAF4,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.8527904357526
FAM222B,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.68046248943844
DHRS13,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.35456617224065
PHF12,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,1.75416043874878
MYO18A,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.58677232865987
TIAF1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.05522284626905
NUFIP2,1000-4999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.4683281425294
AC068025.2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.25349656093832
TAOK1,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.56678659657336
ABHD15,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.69463187197743
TP53I13,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.61751364502112
GIT1,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.03887087872179
ANKRD13B,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.96334148946325
SSH2,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,1.73789577779525
AC104564.6,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.87835122010289
EFCAB5,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,7.7591262177249
NSRP1,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.75873356245592
GOSR1,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.54455377980375
AC127024.2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.59641708501686
AC127024.8,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.50911776399723
CRLF3,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.7178758752406
ATAD5,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.71308558253766
TEFM,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.74802589583622
AC130324.3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.14018758489557
RNF135,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.34970622561119
AC079915.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.49415149944645
RAB11FIP4,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.15963006448737
COPRS,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.69291852938646
UTP6,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.9787161560143
SUZ12,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.16622676133276
LRRC37B,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,7.31871346261648
AC116407.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.75515446365835
CDK5R1,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,1.87398572916789
ZNF830,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,1.98217098745247
LIG3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.62374282197755
RFFL,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.80849481149749
RAD51D,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.83335385665569
NLE1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.61165688880347
SLFN5,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.19394744430064
AC060766.7,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.20846491675417
SLFN12,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.03808141541232
LINC02001,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.5502102035172
PEX12,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.83748294924564
RASL10B,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.48156983371165
GAS2L2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.0176881703534
MMP28,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.30490411662684
TAF15,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.67474732094076
ZNHIT3,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.95534823325012
PIGW,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.87818794029708
GGNBP2,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.35785446339515
MRM1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,5.69683637908526
AC243830.2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.62590208268561
AATF,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.81365796440741
AC244093.4,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.73136123548654
ACACA,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.46266040780356
TADA2A,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.85996716247046
DUSP14,10-99,ARE,IEG,condHeLa_RMD_rep1_hl,2.44240665156179
SYNRG,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.57779492905063
DDX52,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.29541276924224
GPR179,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.30676829147808
ARHGAP23,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.78853954117426
AC244153.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.70491824589629
SRCIN1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,8.96253474388188
EPOP,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.52758994228013
AC006449.6,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.97567598258443
MLLT6,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.59863246768718
CISD3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.26342120365526
PCGF2,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.31233991649926
PIP4K2B,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.88574109874974
CWC25,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.25119553993455
SNORA21B,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.858536856081
LASP1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.70342013295546
PLXDC1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,5.9451642821804
CACNB1,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.19154593392739
FBXL20,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.65899636213804
AC005288.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.65665022500309
MED1,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.78224957103453
CDK12,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.58736338500931
AC009283.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.44129915355063
STARD3,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.12173520121886
TCAP,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.47691147166432
PGAP3,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,7.93040452020393
ERBB2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.95603385216323
MIEN1,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.20558040342832
GRB7,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.90324881241873
GSDMB,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.79670615965558
ORMDL3,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.94550931217144
THRA,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.710899987203
NR1D1,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.71086917436425
AC068669.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.8787177153605
MSL1,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.66693718745919
CASC3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.79150473564097
RAPGEFL1,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.11977209320851
WIPF2,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.16535857308231
CDC6,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.00997139498614
RARA,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.93713117138195
RARA-AS1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.41754870985984
AC080112.2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.04094148935848
TOP2A,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.00769741022738
AC018629.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.79884364311792
TNS4,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.82577630322281
AC073508.3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.16912617563716
KRT10,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.75698580501213
TMEM99,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.74817717304854
EIF1,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.32557924070143
AC125257.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.10244268091707
KLHL11,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.37844384617728
CNP,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.91080504953364
DNAJC7,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.44281990068885
NKIRAS2,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.0204783036956
DHX58,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.56171861334177
RAB5C,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.22254009829636
KCNH4,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.65664732701494
GHDC,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.11067086969052
STAT5B,1-9,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.40766317263976
AC099811.5,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.3807457021014
STAT5A,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.91668937328192
CAVIN1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.06872829062429
ATP6V0A1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.16519032560908
AC107993.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.69596202894915
AC067852.6,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.50927219491129
NAGLU,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.2810773447903
HSD17B1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.51955711735661
AC067852.2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.4913616752027
COASY,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.6899985150604
MLX,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.85129540202385
PSMC3IP,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.23906065586082
RETREG3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.44150258216653
TUBG2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.76731266593427
PLEKHH3,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.51602552890479
CNTNAP1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.45234223364145
EZH1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,7.01792737349816
WNK4,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.66840007746172
COA3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.71890526711803
AOC2,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.98794568643643
PTGES3L-AARSD1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.24300493065397
RPL27,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.32996494605175
BRCA1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.88675211492314
AC060780.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.69188190301882
NBR1,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.30157025241775
AC109326.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.61162698199036
ARL4D,1000-4999,non-ARE,IEG,condHeLa_RMD_rep1_hl,1.98679778088924
DHX8,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.94199264654469
ETV4,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.02187920290094
MEOX1,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.042374161184
DUSP3,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.22146158070337
MPP3,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,8.6451778801484
MPP2,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.57217327473718
TMEM101,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.72412346858553
G6PC3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.18667988334568
HDAC5,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.99911028916068
C17orf53,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.03525814615683
ASB16,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.44217896928206
ASB16-AS1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.10707805753712
TMUB2,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.27956782437524
ATXN7L3,100-999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.19871314628678
UBTF,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.9748930168184
AC003102.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,6.02466892589603
FAM171A2,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.94081056408003
ITGA2B,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,12.4612549033007
GPATCH8,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.33733880576529
FZD2,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.73097348835036
CCDC43,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.03303005412124
DBF4B,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,7.98574266369474
ADAM11,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,9.60715212049407
GJC1,1000-4999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.01730788319008
KIF18B,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.81468465210642
C1QL1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.88227146779487
DCAKD,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.29527778039965
NMT1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.86504325234402
PLCD3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.33268697807392
ACBD4,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,6.27762713250936
AC142472.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,5.06358069198749
HEXIM1,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.45071850206129
HEXIM2,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.87766156669414
AC138150.2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.98972233526347
FMNL1,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.04587873520154
AC008105.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.97138378081635
MAP3K14,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.64663169163231
ARHGAP27,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.86924583525982
PLEKHM1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.95866503809429
LINC02210-CRHR1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.28323331903654
KANSL1,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.18273123148238
ARL17B,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.34517949071138
LRRC37A2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.15724079227748
WNT3,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.20475249746075
GOSR2,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.96469964804227
AC068152.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.11556168626187
CDC27,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,3.11862225643482
AC002558.3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,1.36772787328873
EFCAB13,1-9,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,6.5822878413823
NPEPPS,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.40306561311345
MRPL10,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.60776689532451
LRRC46,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,4.08427856743992
SP6,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,9.76596517786182
AC018521.5,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.55130666265593
SP2,10-99,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.80140074046078
PNPO,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.22790532317745
NFE2L1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.87320176294423
AC004477.3,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.13868341924497
CBX1,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.07754148991121
SNX11,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.61361984071701
HOXB4,nontarget,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.17631824326883
HOXB6,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.99760699645313
HOXB7,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.12151359477732
HOXB13,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.53335324777368
UBE2Z,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.92833958164463
IGF2BP1,1000-4999,ARE,non-IEG,condHeLa_RMD_rep1_hl,2.37357378393608
ZNF652,100-999,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.84444673694741
SPOP,10-99,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.27397328999476
KAT7,0,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,3.19660116193925
AC027801.1,nontarget,non-ARE,non-IEG,condHeLa_RMD_rep1_hl,2.09391223710709
