Distance,RBP,MedianDistanceToPABP
318,EIF4A3,223.5
132,EIF4A3,223.5
416,EIF4A3,223.5
120,EIF4A3,223.5
442,EIF4A3,223.5
265,EIF4A3,223.5
209,EIF4A3,223.5
480,EIF4A3,223.5
279,EIF4A3,223.5
237,EIF4A3,223.5
60,EIF4A3,223.5
213,EIF4A3,223.5
25,EIF4A3,223.5
120,EIF4A3,223.5
481,EIF4A3,223.5
259,EIF4A3,223.5
153,EIF4A3,223.5
185,EIF4A3,223.5
20,EIF4A3,223.5
87,EIF4A3,223.5
310,EIF4A3,223.5
289,EIF4A3,223.5
68,EIF4A3,223.5
26,EIF4A3,223.5
1,EIF4A3,223.5
198,EIF4A3,223.5
4,EIF4A3,223.5
181,EIF4A3,223.5
93,EIF4A3,223.5
418,EIF4A3,223.5
265,EIF4A3,223.5
393,EIF4A3,223.5
339,EIF4A3,223.5
187,EIF4A3,223.5
201,EIF4A3,223.5
435,EIF4A3,223.5
304,EIF4A3,223.5
173,EIF4A3,223.5
223,EIF4A3,223.5
310,EIF4A3,223.5
330,EIF4A3,223.5
457,EIF4A3,223.5
382,EIF4A3,223.5
31,EIF4A3,223.5
111,EIF4A3,223.5
386,EIF4A3,223.5
107,EIF4A3,223.5
483,EIF4A3,223.5
390,EIF4A3,223.5
221,EIF4A3,223.5
71,EIF4A3,223.5
362,EIF4A3,223.5
175,EIF4A3,223.5
195,EIF4A3,223.5
267,EIF4A3,223.5
308,EIF4A3,223.5
8,EIF4A3,223.5
326,EIF4A3,223.5
5,EIF4A3,223.5
415,EIF4A3,223.5
93,EIF4A3,223.5
481,EIF4A3,223.5
162,EIF4A3,223.5
143,EIF4A3,223.5
79,EIF4A3,223.5
55,EIF4A3,223.5
13,EIF4A3,223.5
302,EIF4A3,223.5
178,EIF4A3,223.5
169,EIF4A3,223.5
79,EIF4A3,223.5
224,EIF4A3,223.5
308,EIF4A3,223.5
307,EIF4A3,223.5
276,EIF4A3,223.5
377,EIF4A3,223.5
283,EIF4A3,223.5
65,EIF4A3,223.5
185,EIF4A3,223.5
138,EIF4A3,223.5
422,EIF4A3,223.5
364,EIF4A3,223.5
127,EIF4A3,223.5
400,EIF4A3,223.5
248,EIF4A3,223.5
197,EIF4A3,223.5
353,EIF4A3,223.5
79,EIF4A3,223.5
229,EIF4A3,223.5
6,EIF4A3,223.5
146,EIF4A3,223.5
187,EIF4A3,223.5
458,EIF4A3,223.5
204,EIF4A3,223.5
302,EIF4A3,223.5
20,EIF4A3,223.5
384,EIF4A3,223.5
207,EIF4A3,223.5
344,EIF4A3,223.5
4,EIF4A3,223.5
269,EIF4A3,223.5
238,EIF4A3,223.5
167,EIF4A3,223.5
430,EIF4A3,223.5
249,EIF4A3,223.5
231,EIF4A3,223.5
320,EIF4A3,223.5
263,EIF4A3,223.5
243,EIF4A3,223.5
177,EIF4A3,223.5
388,EIF4A3,223.5
305,EIF4A3,223.5
335,EIF4A3,223.5
372,EIF4A3,223.5
439,EIF4A3,223.5
0,EIF4A3,223.5
159,EIF4A3,223.5
280,EIF4A3,223.5
17,EIF4A3,223.5
343,EIF4A3,223.5
288,EIF4A3,223.5
266,EIF4A3,223.5
437,EIF4A3,223.5
81,EIF4A3,223.5
295,EIF4A3,223.5
283,EIF4A3,223.5
48,EIF4A3,223.5
175,EIF4A3,223.5
157,EIF4A3,223.5
343,EIF4A3,223.5
255,EIF4A3,223.5
15,EIF4A3,223.5
23,EIF4A3,223.5
435,EIF4A3,223.5
366,EIF4A3,223.5
380,EIF4A3,223.5
113,EIF4A3,223.5
264,EIF4A3,223.5
5,EIF4A3,223.5
125,EIF4A3,223.5
265,EIF4A3,223.5
275,EIF4A3,223.5
251,EIF4A3,223.5
124,EIF4A3,223.5
161,EIF4A3,223.5
368,EIF4A3,223.5
380,EIF4A3,223.5
447,EIF4A3,223.5
5,EIF4A3,223.5
9,EIF4A3,223.5
239,EIF4A3,223.5
41,EIF4A3,223.5
414,EIF4A3,223.5
272,EIF4A3,223.5
136,EIF4A3,223.5
4,EIF4A3,223.5
168,EIF4A3,223.5
148,EIF4A3,223.5
206,EIF4A3,223.5
208,EIF4A3,223.5
354,EIF4A3,223.5
60,EIF4A3,223.5
85,EIF4A3,223.5
192,EIF4A3,223.5
108,EIF4A3,223.5
223,EIF4A3,223.5
332,EIF4A3,223.5
201,EIF4A3,223.5
370,EIF4A3,223.5
153,EIF4A3,223.5
196,EIF4A3,223.5
14,EIF4A3,223.5
75,EIF4A3,223.5
264,EIF4A3,223.5
141,EIF4A3,223.5
290,EIF4A3,223.5
371,EIF4A3,223.5
340,EIF4A3,223.5
297,EIF4A3,223.5
363,EIF4A3,223.5
145,EIF4A3,223.5
22,EIF4A3,223.5
328,EIF4A3,223.5
370,EIF4A3,223.5
128,EIF4A3,223.5
304,EIF4A3,223.5
158,EIF4A3,223.5
172,EIF4A3,223.5
75,EIF4A3,223.5
229,EIF4A3,223.5
292,EIF4A3,223.5
303,EIF4A3,223.5
251,EIF4A3,223.5
307,EIF4A3,223.5
167,EIF4A3,223.5
336,EIF4A3,223.5
233,EIF4A3,223.5
444,EIF4A3,223.5
199,EIF4A3,223.5
175,EIF4A3,223.5
273,EIF4A3,223.5
193,EIF4A3,223.5
223,EIF4A3,223.5
223,EIF4A3,223.5
449,EIF4A3,223.5
258,EIF4A3,223.5
255,EIF4A3,223.5
292,EIF4A3,223.5
163,EIF4A3,223.5
236,EIF4A3,223.5
54,EIF4A3,223.5
88,EIF4A3,223.5
182,EIF4A3,223.5
473,EIF4A3,223.5
442,EIF4A3,223.5
222,EIF4A3,223.5
31,EIF4A3,223.5
128,EIF4A3,223.5
411,EIF4A3,223.5
450,EIF4A3,223.5
187,EIF4A3,223.5
106,EIF4A3,223.5
382,EIF4A3,223.5
63,EIF4A3,223.5
7,EIF4A3,223.5
245,EIF4A3,223.5
472,EIF4A3,223.5
453,EIF4A3,223.5
182,EIF4A3,223.5
85,EIF4A3,223.5
30,EIF4A3,223.5
34,EIF4A3,223.5
118,EIF4A3,223.5
363,EIF4A3,223.5
143,EIF4A3,223.5
136,EIF4A3,223.5
5,EIF4A3,223.5
228,EIF4A3,223.5
225,EIF4A3,223.5
326,EIF4A3,223.5
291,EIF4A3,223.5
401,EIF4A3,223.5
320,EIF4A3,223.5
80,EIF4A3,223.5
326,EIF4A3,223.5
67,EIF4A3,223.5
161,EIF4A3,223.5
477,EIF4A3,223.5
106,EIF4A3,223.5
21,EIF4A3,223.5
59,EIF4A3,223.5
438,EIF4A3,223.5
204,EIF4A3,223.5
260,EIF4A3,223.5
186,EIF4A3,223.5
381,EIF4A3,223.5
106,EIF4A3,223.5
165,EIF4A3,223.5
13,EIF4A3,223.5
323,EIF4A3,223.5
171,EIF4A3,223.5
440,EIF4A3,223.5
162,EIF4A3,223.5
359,EIF4A3,223.5
135,EIF4A3,223.5
102,EIF4A3,223.5
306,EIF4A3,223.5
426,EIF4A3,223.5
298,EIF4A3,223.5
253,EIF4A3,223.5
202,EIF4A3,223.5
168,EIF4A3,223.5
221,EIF4A3,223.5
214,EIF4A3,223.5
123,EIF4A3,223.5
379,EIF4A3,223.5
22,EIF4A3,223.5
300,EIF4A3,223.5
470,EIF4A3,223.5
237,EIF4A3,223.5
215,EIF4A3,223.5
251,EIF4A3,223.5
178,EIF4A3,223.5
409,EIF4A3,223.5
239,EIF4A3,223.5
286,EIF4A3,223.5
19,EIF4A3,223.5
98,EIF4A3,223.5
267,EIF4A3,223.5
99,EIF4A3,223.5
299,EIF4A3,223.5
357,EIF4A3,223.5
64,EIF4A3,223.5
158,EIF4A3,223.5
89,EIF4A3,223.5
238,EIF4A3,223.5
39,EIF4A3,223.5
462,EIF4A3,223.5
471,EIF4A3,223.5
428,EIF4A3,223.5
320,EIF4A3,223.5
7,EIF4A3,223.5
31,EIF4A3,223.5
152,EIF4A3,223.5
263,EIF4A3,223.5
314,EIF4A3,223.5
430,EIF4A3,223.5
34,EIF4A3,223.5
228,EIF4A3,223.5
282,EIF4A3,223.5
12,EIF4A3,223.5
328,EIF4A3,223.5
132,EIF4A3,223.5
322,ELAVL1,151
16,ELAVL1,151
360,ELAVL1,151
317,ELAVL1,151
43,ELAVL1,151
458,ELAVL1,151
144,ELAVL1,151
155,ELAVL1,151
68,ELAVL1,151
368,ELAVL1,151
185,ELAVL1,151
13,ELAVL1,151
237,ELAVL1,151
98,ELAVL1,151
18,ELAVL1,151
118,ELAVL1,151
278,ELAVL1,151
229,ELAVL1,151
25,ELAVL1,151
237,ELAVL1,151
28,ELAVL1,151
229,ELAVL1,151
435,ELAVL1,151
312,ELAVL1,151
61,ELAVL1,151
45,ELAVL1,151
62,ELAVL1,151
93,ELAVL1,151
98,ELAVL1,151
29,ELAVL1,151
160,ELAVL1,151
114,ELAVL1,151
53,ELAVL1,151
230,ELAVL1,151
473,ELAVL1,151
391,ELAVL1,151
297,ELAVL1,151
179,ELAVL1,151
115,ELAVL1,151
431,ELAVL1,151
234,ELAVL1,151
14,ELAVL1,151
90,ELAVL1,151
252,ELAVL1,151
334,ELAVL1,151
457,ELAVL1,151
11,ELAVL1,151
204,ELAVL1,151
173,ELAVL1,151
358,ELAVL1,151
260,ELAVL1,151
40,ELAVL1,151
208,ELAVL1,151
328,ELAVL1,151
294,ELAVL1,151
211,ELAVL1,151
190,ELAVL1,151
68,ELAVL1,151
122,ELAVL1,151
44,ELAVL1,151
349,ELAVL1,151
24,ELAVL1,151
293,ELAVL1,151
40,ELAVL1,151
31,ELAVL1,151
35,ELAVL1,151
41,ELAVL1,151
93,ELAVL1,151
277,ELAVL1,151
33,ELAVL1,151
111,ELAVL1,151
239,ELAVL1,151
101,ELAVL1,151
452,ELAVL1,151
274,ELAVL1,151
181,ELAVL1,151
27,ELAVL1,151
480,ELAVL1,151
120,ELAVL1,151
186,ELAVL1,151
78,ELAVL1,151
100,ELAVL1,151
389,ELAVL1,151
359,ELAVL1,151
383,ELAVL1,151
223,ELAVL1,151
49,ELAVL1,151
191,ELAVL1,151
53,ELAVL1,151
145,ELAVL1,151
218,ELAVL1,151
183,ELAVL1,151
106,ELAVL1,151
33,ELAVL1,151
454,ELAVL1,151
208,ELAVL1,151
33,ELAVL1,151
73,ELAVL1,151
208,ELAVL1,151
121,ELAVL1,151
368,ELAVL1,151
427,ELAVL1,151
234,ELAVL1,151
183,ELAVL1,151
81,ELAVL1,151
418,ELAVL1,151
242,ELAVL1,151
148,ELAVL1,151
38,ELAVL1,151
106,ELAVL1,151
199,ELAVL1,151
113,ELAVL1,151
135,ELAVL1,151
206,ELAVL1,151
91,ELAVL1,151
235,ELAVL1,151
125,ELAVL1,151
124,ELAVL1,151
36,ELAVL1,151
173,ELAVL1,151
161,ELAVL1,151
273,ELAVL1,151
337,ELAVL1,151
44,ELAVL1,151
364,ELAVL1,151
121,ELAVL1,151
22,ELAVL1,151
175,ELAVL1,151
28,ELAVL1,151
381,ELAVL1,151
201,ELAVL1,151
21,ELAVL1,151
52,ELAVL1,151
193,ELAVL1,151
5,ELAVL1,151
36,ELAVL1,151
11,ELAVL1,151
61,ELAVL1,151
113,ELAVL1,151
357,ELAVL1,151
250,ELAVL1,151
57,ELAVL1,151
145,ELAVL1,151
250,ELAVL1,151
65,ELAVL1,151
85,ELAVL1,151
177,ELAVL1,151
197,ELAVL1,151
342,ELAVL1,151
307,ELAVL1,151
6,ELAVL1,151
454,ELAVL1,151
272,ELAVL1,151
77,ELAVL1,151
42,ELAVL1,151
92,ELAVL1,151
357,ELAVL1,151
243,ELAVL1,151
132,ELAVL1,151
277,ELAVL1,151
231,ELAVL1,151
192,ELAVL1,151
104,ELAVL1,151
166,ELAVL1,151
139,ELAVL1,151
65,ELAVL1,151
40,ELAVL1,151
326,ELAVL1,151
218,ELAVL1,151
105,ELAVL1,151
19,ELAVL1,151
65,ELAVL1,151
400,ELAVL1,151
274,ELAVL1,151
123,ELAVL1,151
226,ELAVL1,151
80,ELAVL1,151
182,ELAVL1,151
122,ELAVL1,151
144,ELAVL1,151
138,ELAVL1,151
246,ELAVL1,151
217,ELAVL1,151
71,ELAVL1,151
83,ELAVL1,151
96,ELAVL1,151
228,ELAVL1,151
1,ELAVL1,151
349,ELAVL1,151
61,ELAVL1,151
139,ELAVL1,151
108,ELAVL1,151
276,ELAVL1,151
79,ELAVL1,151
350,ELAVL1,151
49,ELAVL1,151
136,ELAVL1,151
17,ELAVL1,151
273,ELAVL1,151
151,ELAVL1,151
140,ELAVL1,151
222,ELAVL1,151
21,ELAVL1,151
348,ELAVL1,151
143,ELAVL1,151
468,ELAVL1,151
35,ELAVL1,151
452,ELAVL1,151
186,ELAVL1,151
150,ELAVL1,151
228,ELAVL1,151
129,ELAVL1,151
3,ELAVL1,151
283,ELAVL1,151
468,ELAVL1,151
200,ELAVL1,151
157,ELAVL1,151
122,ELAVL1,151
60,ELAVL1,151
52,ELAVL1,151
151,ELAVL1,151
14,ELAVL1,151
41,ELAVL1,151
88,ELAVL1,151
25,ELAVL1,151
419,ELAVL1,151
395,ELAVL1,151
324,ELAVL1,151
272,ELAVL1,151
87,ELAVL1,151
136,ELAVL1,151
281,ELAVL1,151
73,ELAVL1,151
117,ELAVL1,151
83,ELAVL1,151
337,ELAVL1,151
166,ELAVL1,151
199,ELAVL1,151
143,ELAVL1,151
285,ELAVL1,151
210,ELAVL1,151
370,ELAVL1,151
32,ELAVL1,151
137,ELAVL1,151
371,ELAVL1,151
109,ELAVL1,151
84,ELAVL1,151
71,ELAVL1,151
111,ELAVL1,151
306,ELAVL1,151
400,ELAVL1,151
221,ELAVL1,151
232,ELAVL1,151
194,ELAVL1,151
106,ELAVL1,151
165,ELAVL1,151
199,ELAVL1,151
406,ELAVL1,151
29,ELAVL1,151
23,ELAVL1,151
467,ELAVL1,151
221,ELAVL1,151
98,ELAVL1,151
71,ELAVL1,151
105,ELAVL1,151
72,ELAVL1,151
248,ELAVL1,151
164,ELAVL1,151
166,ELAVL1,151
104,ELAVL1,151
89,ELAVL1,151
101,ELAVL1,151
210,ELAVL1,151
64,ELAVL1,151
128,ELAVL1,151
92,ELAVL1,151
0,ELAVL1,151
205,ELAVL1,151
88,ELAVL1,151
201,ELAVL1,151
286,ELAVL1,151
375,ELAVL1,151
73,ELAVL1,151
305,ELAVL1,151
409,ELAVL1,151
11,ELAVL1,151
427,ELAVL1,151
446,ELAVL1,151
20,ELAVL1,151
183,ELAVL1,151
452,ELAVL1,151
213,ELAVL1,151
69,ELAVL1,151
316,ELAVL1,151
273,ELAVL1,151
53,ELAVL1,151
6,ELAVL1,151
58,ELAVL1,151
219,ELAVL1,151
235,ELAVL1,151
391,ELAVL1,151
195,ELAVL1,151
308,ELAVL1,151
223,ELAVL1,151
168,ELAVL1,151
395,ELAVL1,151
305,ELAVL1,151
378,ELAVL1,151
260,ELAVL1,151
207,ELAVL1,151
377,ELAVL1,151
38,ELAVL1,151
232,ELAVL1,151
131,ELAVL1,151
25,ELAVL1,151
8,ELAVL1,151
3,ELAVL1,151
158,ELAVL1,151
125,ELAVL1,151
230,ELAVL1,151
392,ELAVL1,151
69,ELAVL1,151
71,ELAVL1,151
128,ELAVL1,151
70,ELAVL1,151
441,ELAVL1,151
96,ELAVL1,151
135,ELAVL1,151
66,ELAVL1,151
183,ELAVL1,151
373,ELAVL1,151
367,ELAVL1,151
75,ELAVL1,151
447,ELAVL1,151
269,ELAVL1,151
39,ELAVL1,151
306,ELAVL1,151
454,ELAVL1,151
193,ELAVL1,151
98,ELAVL1,151
304,ELAVL1,151
46,ELAVL1,151
218,ELAVL1,151
67,ELAVL1,151
186,ELAVL1,151
438,ELAVL1,151
357,ELAVL1,151
265,ELAVL1,151
75,ELAVL1,151
229,ELAVL1,151
383,ELAVL1,151
45,ELAVL1,151
267,ELAVL1,151
49,ELAVL1,151
3,ELAVL1,151
193,ELAVL1,151
176,ELAVL1,151
311,ELAVL1,151
284,ELAVL1,151
377,ELAVL1,151
73,ELAVL1,151
165,ELAVL1,151
65,ELAVL1,151
121,ELAVL1,151
320,ELAVL1,151
140,ELAVL1,151
109,ELAVL1,151
108,ELAVL1,151
23,ELAVL1,151
355,ELAVL1,151
53,ELAVL1,151
274,ELAVL1,151
21,ELAVL1,151
18,ELAVL1,151
388,ELAVL1,151
18,ELAVL1,151
180,ELAVL1,151
98,ELAVL1,151
271,ELAVL1,151
222,ELAVL1,151
324,ELAVL1,151
420,ELAVL1,151
67,ELAVL1,151
235,ELAVL1,151
394,ELAVL1,151
172,ELAVL1,151
91,ELAVL1,151
45,ELAVL1,151
144,ELAVL1,151
72,ELAVL1,151
272,ELAVL1,151
23,ELAVL1,151
26,ELAVL1,151
178,ELAVL1,151
200,ELAVL1,151
72,ELAVL1,151
388,ELAVL1,151
6,ELAVL1,151
125,ELAVL1,151
200,ELAVL1,151
165,ELAVL1,151
157,ELAVL1,151
58,ELAVL1,151
417,ELAVL1,151
305,ELAVL1,151
42,ELAVL1,151
138,ELAVL1,151
71,ELAVL1,151
64,ELAVL1,151
355,ELAVL1,151
471,ELAVL1,151
202,ELAVL1,151
67,ELAVL1,151
66,ELAVL1,151
232,ELAVL1,151
159,ELAVL1,151
81,ELAVL1,151
81,ELAVL1,151
397,ELAVL1,151
310,ELAVL1,151
65,ELAVL1,151
423,ELAVL1,151
303,ELAVL1,151
216,ELAVL1,151
28,ELAVL1,151
423,ELAVL1,151
193,ELAVL1,151
18,ELAVL1,151
180,ELAVL1,151
249,ELAVL1,151
317,ELAVL1,151
104,ELAVL1,151
194,ELAVL1,151
38,ELAVL1,151
4,ELAVL1,151
244,ELAVL1,151
289,ELAVL1,151
300,ELAVL1,151
75,ELAVL1,151
455,ELAVL1,151
342,ELAVL1,151
27,ELAVL1,151
88,ELAVL1,151
75,ELAVL1,151
31,ELAVL1,151
101,ELAVL1,151
95,ELAVL1,151
464,ELAVL1,151
72,ELAVL1,151
217,ELAVL1,151
114,ELAVL1,151
84,ELAVL1,151
92,ELAVL1,151
116,ELAVL1,151
384,ELAVL1,151
146,ELAVL1,151
46,ELAVL1,151
44,ELAVL1,151
165,ELAVL1,151
138,ELAVL1,151
230,ELAVL1,151
363,ELAVL1,151
223,ELAVL1,151
123,ELAVL1,151
102,ELAVL1,151
411,ELAVL1,151
432,ELAVL1,151
115,ELAVL1,151
96,ELAVL1,151
11,ELAVL1,151
198,ELAVL1,151
453,ELAVL1,151
276,ELAVL1,151
333,ELAVL1,151
275,ELAVL1,151
32,ELAVL1,151
109,ELAVL1,151
52,ELAVL1,151
460,ELAVL1,151
16,ELAVL1,151
439,ELAVL1,151
102,ELAVL1,151
23,ELAVL1,151
77,ELAVL1,151
37,ELAVL1,151
104,ELAVL1,151
59,ELAVL1,151
464,ELAVL1,151
491,ELAVL1,151
183,ELAVL1,151
86,ELAVL1,151
29,ELAVL1,151
207,ELAVL1,151
295,ELAVL1,151
250,ELAVL1,151
72,ELAVL1,151
441,ELAVL1,151
65,ELAVL1,151
165,ELAVL1,151
20,ELAVL1,151
294,ELAVL1,151
272,ELAVL1,151
192,ELAVL1,151
378,ELAVL1,151
182,ELAVL1,151
108,ELAVL1,151
159,ELAVL1,151
135,ELAVL1,151
188,ELAVL1,151
293,ELAVL1,151
76,ELAVL1,151
342,ELAVL1,151
432,ELAVL1,151
455,ELAVL1,151
202,ELAVL1,151
456,ELAVL1,151
104,ELAVL1,151
253,ELAVL1,151
32,ELAVL1,151
401,ELAVL1,151
339,ELAVL1,151
392,ELAVL1,151
76,ELAVL1,151
365,ELAVL1,151
328,ELAVL1,151
229,ELAVL1,151
47,ELAVL1,151
27,ELAVL1,151
190,ELAVL1,151
94,ELAVL1,151
8,ELAVL1,151
31,ELAVL1,151
3,ELAVL1,151
23,ELAVL1,151
139,ELAVL1,151
160,ELAVL1,151
42,ELAVL1,151
92,ELAVL1,151
59,ELAVL1,151
248,ELAVL1,151
457,ELAVL1,151
416,ELAVL1,151
138,ELAVL1,151
470,ELAVL1,151
396,ELAVL1,151
179,ELAVL1,151
45,ELAVL1,151
131,ELAVL1,151
329,ELAVL1,151
285,ELAVL1,151
116,ELAVL1,151
27,ELAVL1,151
398,ELAVL1,151
229,ELAVL1,151
388,ELAVL1,151
277,ELAVL1,151
252,ELAVL1,151
25,ELAVL1,151
296,ELAVL1,151
14,ELAVL1,151
77,ELAVL1,151
5,ELAVL1,151
18,ELAVL1,151
72,ELAVL1,151
20,ELAVL1,151
418,ELAVL1,151
57,ELAVL1,151
358,ELAVL1,151
170,ELAVL1,151
59,ELAVL1,151
113,ELAVL1,151
24,ELAVL1,151
89,ELAVL1,151
72,ELAVL1,151
359,ELAVL1,151
28,ELAVL1,151
159,ELAVL1,151
91,ELAVL1,151
215,ELAVL1,151
233,ELAVL1,151
105,ELAVL1,151
259,ELAVL1,151
92,ELAVL1,151
88,ELAVL1,151
85,ELAVL1,151
115,ELAVL1,151
218,ELAVL1,151
116,ELAVL1,151
379,ELAVL1,151
1,ELAVL1,151
322,ELAVL1,151
33,ELAVL1,151
32,ELAVL1,151
56,ELAVL1,151
159,ELAVL1,151
64,ELAVL1,151
59,ELAVL1,151
90,ELAVL1,151
65,ELAVL1,151
23,ELAVL1,151
128,ELAVL1,151
169,ELAVL1,151
254,ELAVL1,151
62,ELAVL1,151
411,ELAVL1,151
333,ELAVL1,151
116,ELAVL1,151
171,ELAVL1,151
81,ELAVL1,151
36,ELAVL1,151
82,ELAVL1,151
89,ELAVL1,151
186,ELAVL1,151
30,ELAVL1,151
128,ELAVL1,151
49,ELAVL1,151
185,ELAVL1,151
161,ELAVL1,151
53,ELAVL1,151
73,ELAVL1,151
213,ELAVL1,151
215,ELAVL1,151
97,ELAVL1,151
158,ELAVL1,151
71,ELAVL1,151
315,ELAVL1,151
122,ELAVL1,151
84,ELAVL1,151
461,ELAVL1,151
158,ELAVL1,151
339,ELAVL1,151
271,ELAVL1,151
301,ELAVL1,151
286,ELAVL1,151
62,ELAVL1,151
35,ELAVL1,151
376,ELAVL1,151
30,ELAVL1,151
72,ELAVL1,151
267,ELAVL1,151
180,ELAVL1,151
49,ELAVL1,151
338,ELAVL1,151
44,ELAVL1,151
13,ELAVL1,151
18,ELAVL1,151
33,ELAVL1,151
4,ELAVL1,151
92,ELAVL1,151
1,ELAVL1,151
86,ELAVL1,151
49,ELAVL1,151
373,ELAVL1,151
24,ELAVL1,151
76,ELAVL1,151
69,ELAVL1,151
193,ELAVL1,151
292,ELAVL1,151
47,ELAVL1,151
250,ELAVL1,151
113,ELAVL1,151
97,ELAVL1,151
370,ELAVL1,151
320,ELAVL1,151
158,ELAVL1,151
423,ELAVL1,151
288,ELAVL1,151
220,ELAVL1,151
75,ELAVL1,151
295,ELAVL1,151
225,ELAVL1,151
138,ELAVL1,151
454,ELAVL1,151
390,ELAVL1,151
158,ELAVL1,151
0,ELAVL1,151
122,ELAVL1,151
194,ELAVL1,151
364,ELAVL1,151
342,ELAVL1,151
227,ELAVL1,151
409,ELAVL1,151
288,ELAVL1,151
73,ELAVL1,151
135,ELAVL1,151
317,ELAVL1,151
105,ELAVL1,151
202,ELAVL1,151
143,ELAVL1,151
405,ELAVL1,151
122,ELAVL1,151
51,ELAVL1,151
3,ELAVL1,151
330,ELAVL1,151
73,ELAVL1,151
22,ELAVL1,151
318,ELAVL1,151
4,ELAVL1,151
138,ELAVL1,151
23,ELAVL1,151
37,ELAVL1,151
53,ELAVL1,151
65,ELAVL1,151
196,ELAVL1,151
228,ELAVL1,151
298,ELAVL1,151
357,ELAVL1,151
111,ELAVL1,151
125,ELAVL1,151
82,ELAVL1,151
2,ELAVL1,151
212,ELAVL1,151
81,ELAVL1,151
195,ELAVL1,151
184,ELAVL1,151
25,ELAVL1,151
480,ELAVL1,151
235,ELAVL1,151
100,ELAVL1,151
217,ELAVL1,151
258,ELAVL1,151
4,ELAVL1,151
362,ELAVL1,151
121,ELAVL1,151
204,ELAVL1,151
57,ELAVL1,151
114,ELAVL1,151
5,ELAVL1,151
13,ELAVL1,151
143,ELAVL1,151
22,ELAVL1,151
472,ELAVL1,151
91,ELAVL1,151
448,ELAVL1,151
294,HNRNPU,170
369,HNRNPU,170
61,HNRNPU,170
101,HNRNPU,170
418,HNRNPU,170
303,HNRNPU,170
20,HNRNPU,170
287,HNRNPU,170
348,HNRNPU,170
272,HNRNPU,170
92,HNRNPU,170
359,HNRNPU,170
173,HNRNPU,170
41,HNRNPU,170
436,HNRNPU,170
114,HNRNPU,170
150,HNRNPU,170
273,HNRNPU,170
19,HNRNPU,170
387,HNRNPU,170
261,HNRNPU,170
70,HNRNPU,170
410,HNRNPU,170
133,HNRNPU,170
342,HNRNPU,170
368,HNRNPU,170
219,HNRNPU,170
376,HNRNPU,170
124,HNRNPU,170
70,HNRNPU,170
383,HNRNPU,170
76,HNRNPU,170
51,HNRNPU,170
263,HNRNPU,170
15,HNRNPU,170
206,HNRNPU,170
339,HNRNPU,170
175,HNRNPU,170
220,HNRNPU,170
486,HNRNPU,170
192,HNRNPU,170
173,HNRNPU,170
136,HNRNPU,170
13,HNRNPU,170
269,HNRNPU,170
156,HNRNPU,170
197,HNRNPU,170
36,HNRNPU,170
171,HNRNPU,170
336,HNRNPU,170
398,HNRNPU,170
97,HNRNPU,170
284,HNRNPU,170
50,HNRNPU,170
5,HNRNPU,170
450,HNRNPU,170
167,HNRNPU,170
117,HNRNPU,170
210,HNRNPU,170
204,HNRNPU,170
70,HNRNPU,170
243,HNRNPU,170
93,HNRNPU,170
112,HNRNPU,170
243,HNRNPU,170
473,HNRNPU,170
290,HNRNPU,170
162,HNRNPU,170
153,HNRNPU,170
12,HNRNPU,170
309,HNRNPU,170
79,HNRNPU,170
386,HNRNPU,170
484,HNRNPU,170
281,HNRNPU,170
207,HNRNPU,170
33,HNRNPU,170
235,HNRNPU,170
160,HNRNPU,170
343,HNRNPU,170
378,HNRNPU,170
244,HNRNPU,170
431,HNRNPU,170
455,HNRNPU,170
371,HNRNPU,170
280,HNRNPU,170
421,HNRNPU,170
86,HNRNPU,170
20,HNRNPU,170
434,HNRNPU,170
254,HNRNPU,170
98,HNRNPU,170
310,HNRNPU,170
105,HNRNPU,170
362,HNRNPU,170
426,HNRNPU,170
456,HNRNPU,170
149,HNRNPU,170
461,HNRNPU,170
389,HNRNPU,170
310,HNRNPU,170
367,HNRNPU,170
175,HNRNPU,170
109,HNRNPU,170
332,HNRNPU,170
129,HNRNPU,170
36,HNRNPU,170
468,HNRNPU,170
426,HNRNPU,170
153,HNRNPU,170
38,HNRNPU,170
339,HNRNPU,170
47,HNRNPU,170
58,HNRNPU,170
376,HNRNPU,170
236,HNRNPU,170
105,HNRNPU,170
287,HNRNPU,170
455,HNRNPU,170
414,HNRNPU,170
292,HNRNPU,170
245,HNRNPU,170
86,HNRNPU,170
28,HNRNPU,170
105,HNRNPU,170
93,HNRNPU,170
357,HNRNPU,170
55,HNRNPU,170
291,HNRNPU,170
292,HNRNPU,170
117,HNRNPU,170
312,HNRNPU,170
397,HNRNPU,170
192,HNRNPU,170
433,HNRNPU,170
291,HNRNPU,170
251,HNRNPU,170
277,HNRNPU,170
211,HNRNPU,170
171,HNRNPU,170
15,HNRNPU,170
67,HNRNPU,170
74,HNRNPU,170
103,HNRNPU,170
316,HNRNPU,170
245,HNRNPU,170
190,HNRNPU,170
74,HNRNPU,170
292,HNRNPU,170
200,HNRNPU,170
454,HNRNPU,170
344,HNRNPU,170
209,HNRNPU,170
143,HNRNPU,170
40,HNRNPU,170
124,HNRNPU,170
138,HNRNPU,170
294,HNRNPU,170
323,HNRNPU,170
101,HNRNPU,170
49,HNRNPU,170
68,HNRNPU,170
201,HNRNPU,170
102,HNRNPU,170
33,HNRNPU,170
239,HNRNPU,170
339,HNRNPU,170
